location,year,total_sqft,bath,bhk,price per feet,price
PoliceSupdt Office Road,2020,1750,2,3,5500.0,9625000
PoliceSupdt Office Road,2020,1565,2,2,5500.0,8607500
PoliceSupdt Office Road,2020,1000,1,2,5500.0,5500000
PoliceSupdt Office Road,2020,1250,2,2,5500.0,6875000
PoliceSupdt Office Road,2020,750,1,1,5500.0,4125000
Poola Sandu Area KothaRoad,2020,1750,2,3,2800.0,4900000
Poola Sandu Area KothaRoad,2020,1565,2,2,2800.0,4382000
Poola Sandu Area KothaRoad,2020,1250,2,3,2800.0,3500000
Poola Sandu Area KothaRoad,2020,1000,1,2,2800.0,2800000
Poola Sandu Area KothaRoad,2020,750,1,1,2800.0,2100000
Port Quaters Kancharapalem,2020,1750,2,3,2800.0,4900000
Port Quaters Kancharapalem,2020,1565,2,3,2800.0,4382000
Port Quaters Kancharapalem,2020,1250,2,2,2800.0,3500000
Port Quaters Kancharapalem,2020,1000,1,2,2800.0,2800000
Port Quaters Kancharapalem,2020,750,1,1,2800.0,2100000
Rajaka Veedhi Isukathota,2020,1750,2,3,3400.0,5950000
Rajaka Veedhi Isukathota,2020,1565,2,2,3400.0,5321000
Rajaka Veedhi Isukathota,2020,1250,1,2,3400.0,4250000
Rajaka Veedhi Isukathota,2020,1000,2,3,3400.0,3400000
Rajaka Veedhi Isukathota,2020,750,1,1,3400.0,2550000
Rajiv Nagar,2020,1750,2,3,3900.0,6825000
Rajiv Nagar,2020,1565,2,2,3900.0,6103500
Rajiv Nagar,2020,1250,1,2,3900.0,4875000
Rajiv Nagar,2020,1000,2,3,3900.0,3900000
Rajiv Nagar,2020,750,1,1,3900.0,2925000
RaliwayStationRoad,2020,1750,2,2,4500.0,7875000
RaliwayStationRoad,2020,1565,2,3,4500.0,7042500
RaliwayStationRoad,2020,1250,1,2,4500.0,5625000
RaliwayStationRoad,2020,1000,2,3,4500.0,4500000
RaliwayStationRoad,2020,750,1,1,4500.0,3375000
Ramajogipeta PWD Quarters Z P Road,2020,1750,1,2,3400.0,5950000
Ramajogipeta PWD Quarters Z P Road,2020,1565,2,2,3400.0,5321000
Ramajogipeta PWD Quarters Z P Road,2020,1250,2,2,3400.0,4250000
Ramajogipeta PWD Quarters Z P Road,2020,1000,2,3,3400.0,3400000
Ramajogipeta PWD Quarters Z P Road,2020,750,1,2,3400.0,2550000
RamakrishnaTalkiesArea,2020,1750,2,3,4700.0,8225000
RamakrishnaTalkiesArea,2020,1565,1,2,4700.0,7355500
RamakrishnaTalkiesArea,2020,1250,2,2,4700.0,5875000
RamakrishnaTalkiesArea,2020,1000,2,3,4700.0,4700000
RamakrishnaTalkiesArea,2020,750,1,1,4700.0,3525000
Ramalayam Street Pm palem,2020,1750,2,3,3200.0,5600000
Ramalayam Street Pm palem,2020,1565,2,2,3200.0,5008000
Ramalayam Street Pm palem,2020,1250,1,2,3200.0,4000000
Ramalayam Street Pm palem,2020,1000,2,3,3200.0,3200000
Ramalayam Street Pm palem,2020,750,1,1,3200.0,2400000
Ravindra Nagar,2020,1750,2,3,2800.0,4900000
Ravindra Nagar,2020,1565,2,2,2800.0,4382000
Ravindra Nagar,2020,1250,1,2,2800.0,3500000
Ravindra Nagar,2020,1000,2,3,2800.0,2800000
Ravindra Nagar,2020,750,1,1,2800.0,2100000
Reading Room Main Road,2020,1750,2,3,3500.0,6125000
Reading Room Main Road,2020,1565,2,2,3500.0,5477500
Reading Room Main Road,2020,1250,1,2,3500.0,4375000
Reading Room Main Road,2020,1000,2,3,3500.0,3500000
Reading Room Main Road,2020,750,1,1,3500.0,2625000
Relliveedhi,2020,1750,2,3,2800.0,4900000
Relliveedhi,2020,1565,2,2,2800.0,4382000
Relliveedhi,2020,1250,1,2,2800.0,3500000
Relliveedhi,2020,1000,2,3,2800.0,2800000
Relliveedhi,2020,750,1,1,2600.0,1950000
Resapuvanipalem,2020,1750,2,3,4700.0,8225000
Resapuvanipalem,2020,1565,2,2,4700.0,7355500
Resapuvanipalem,2020,1250,1,2,4700.0,5875000
Resapuvanipalem,2020,1000,2,3,4700.0,4700000
Resapuvanipalem,2020,750,1,1,4700.0,3525000
RTC Complex,2020,1750,2,3,4700.0,8225000
RTC Complex,2020,1565,2,2,4700.0,7355500
RTC Complex,2020,1250,1,2,4700.0,5875000
RTC Complex,2020,1000,2,3,4700.0,4700000
RTC Complex,2020,750,1,1,4700.0,3525000
Rushikonda VudaLayout,2020,1750,2,3,2800.0,4900000
Rushikonda VudaLayout,2020,1565,2,2,2800.0,4382000
Rushikonda VudaLayout,2020,1250,1,2,2800.0,3500000
Rushikonda VudaLayout,2020,1000,2,3,2800.0,2800000
Rushikonda VudaLayout,2020,750,1,1,2800.0,2100000
SaiBaba Street Allipuram,2020,1750,2,3,4500.0,7875000
SaiBaba Street Allipuram,2020,1565,1,2,4500.0,7042500
SaiBaba Street Allipuram,2020,1250,2,2,4500.0,5625000
SaiBaba Street Allipuram,2020,1000,1,2,4500.0,4500000
SaiBaba Street Allipuram,2020,750,1,1,4500.0,3375000
SaiPriya Layout,2020,1750,2,3,4700.0,8225000
SaiPriya Layout,2020,1565,2,2,4700.0,7355500
SaiPriya Layout,2020,1250,1,2,4700.0,5875000
SaiPriya Layout,2020,1000,2,3,4700.0,4700000
SaiPriya Layout,2020,750,1,1,4700.0,3525000
SampathVinayakaTempleRoad,2020,1750,2,3,6500.0,11375000
SampathVinayakaTempleRoad,2020,1565,2,2,6500.0,10172500
SampathVinayakaTempleRoad,2020,1250,1,2,6500.0,8125000
SampathVinayakaTempleRoad,2020,1000,2,2,6500.0,6500000
SampathVinayakaTempleRoad,2020,750,1,1,6500.0,4875000
Seetammadhara Road,2020,1750,2,3,5500.0,9625000
Seetammadhara Road,2020,1565,2,2,5500.0,8607500
Seetammadhara Road,2020,1250,1,2,5500.0,6875000
Seetammadhara Road,2020,1000,2,3,5500.0,5500000
Seetammadhara Road,2020,750,1,1,5500.0,4125000
Seetammapeta,2020,1750,1,2,5900.0,10325000
Seetammapeta,2020,1565,2,2,5900.0,9233500
Seetammapeta,2020,1250,1,1,5900.0,7375000
Seetammapeta,2020,1000,2,2,5900.0,5900000
Seetammapeta,2020,750,1,2,5900.0,4425000
Seethammapeta TPT Colony,2020,1750,2,3,4400.0,7700000
Seethammapeta TPT Colony,2020,1565,2,2,4400.0,6886000
Seethammapeta TPT Colony,2020,1250,1,2,4400.0,5500000
Seethammapeta TPT Colony,2020,1000,2,3,4400.0,4400000
Seethammapeta TPT Colony,2020,750,1,1,4400.0,3300000
Shantipeta,2020,1750,2,3,5900.0,10325000
Shantipeta,2020,1565,1,2,5900.0,9233500
Shantipeta,2020,1250,2,2,5900.0,7375000
Shantipeta,2020,1000,1,1,5900.0,5900000
Shantipeta,2020,750,1,1,5900.0,4425000
Shivajipalem,2020,1750,2,3,4200.0,7350000
Shivajipalem,2020,1565,2,2,4200.0,6573000
Shivajipalem,2020,1250,1,2,4200.0,5250000
Shivajipalem,2020,1000,2,3,4200.0,4200000
Shivajipalem,2020,750,1,1,4200.0,3150000
Shivajipark,2020,1750,2,3,4600.0,8050000
Shivajipark,2020,1565,2,2,4600.0,7199000
Shivajipark,2020,1250,1,2,4600.0,5750000
Shivajipark,2020,1000,2,3,4600.0,4600000
Shivajipark,2020,750,1,1,4600.0,3450000
Simhadripuram Ambedkar Colony Maddilapalem,2020,1750,1,2,3400.0,5950000
Simhadripuram Ambedkar Colony Maddilapalem,2020,1565,2,2,3400.0,5321000
Simhadripuram Ambedkar Colony Maddilapalem,2020,1250,2,2,3400.0,4250000
Simhadripuram Ambedkar Colony Maddilapalem,2020,1000,2,3,3400.0,3400000
Simhadripuram Ambedkar Colony Maddilapalem,2020,750,1,2,3400.0,2550000
SivaSivani School Road Marripalem,2020,1750,1,2,5000.0,8750000
SivaSivani School Road Marripalem,2020,1565,2,3,5000.0,7825000
SivaSivani School Road Marripalem,2020,1250,2,2,5000.0,6250000
SivaSivani School Road Marripalem,2020,1000,1,1,5000.0,5000000
SivaSivani School Road Marripalem,2020,750,2,3,5000.0,3750000
South Jail Road area,2020,1750,2,3,4300.0,7525000
South Jail Road area,2020,1565,2,2,4300.0,6729500
South Jail Road area,2020,1250,1,2,4300.0,5375000
South Jail Road area,2020,750,1,2,4300.0,3225000
South Jail Road area,2020,1000,2,3,4300.0,4300000
Sreerangapuram,2020,1750,2,3,2800.0,4900000
Sreerangapuram,2020,1565,2,2,2800.0,4382000
Sreerangapuram,2020,1250,2,2,2800.0,3500000
Sreerangapuram,2020,1000,1,2,2800.0,2800000
Sreerangapuram,2020,750,1,1,2800.0,2100000
SriKrishnaNagar,2020,1750,2,3,4800.0,8400000
SriKrishnaNagar,2020,1565,1,2,4800.0,7512000
SriKrishnaNagar,2020,1250,1,1,4800.0,6000000
SriKrishnaNagar,2020,1000,2,2,4800.0,4800000
SriKrishnaNagar,2020,750,1,1,4800.0,3600000
Taj Residency Area,2020,1750,2,3,4800.0,8400000
Taj Residency Area,2020,1565,2,2,4800.0,7512000
Taj Residency Area,2020,1250,2,2,4800.0,6000000
Taj Residency Area,2020,1000,1,2,4800.0,4800000
Taj Residency Area,2020,750,1,1,4800.0,3600000
Tarakarama Nagar,2020,1750,2,3,2800.0,4900000
Tarakarama Nagar,2020,1565,2,2,2800.0,4382000
Tarakarama Nagar,2020,1250,2,2,2800.0,3500000
Tarakarama Nagar,2020,1000,1,2,2800.0,2800000
Tarakarama Nagar,2020,750,1,1,2800.0,2100000
Tatichettlapalem,2020,1750,2,3,3000.0,5250000
Tatichettlapalem,2020,1565,2,2,3000.0,4695000
Tatichettlapalem,2020,1250,2,2,3000.0,3750000
Tatichettlapalem,2020,1000,1,2,3000.0,3000000
Tatichettlapalem,2020,750,1,1,3000.0,2250000
Thadiveedhi Kothasalipeta,2020,1750,2,3,2800.0,4900000
Thadiveedhi Kothasalipeta,2020,1565,2,2,2800.0,4382000
Thadiveedhi Kothasalipeta,2020,1250,2,2,2800.0,3500000
Thadiveedhi Kothasalipeta,2020,1000,1,2,2800.0,2800000
Thadiveedhi Kothasalipeta,2020,750,1,1,2800.0,2100000
Thimmapuram,2020,1750,2,3,3000.0,5250000
Thimmapuram,2020,1565,2,2,3000.0,4695000
Thimmapuram,2020,1250,2,2,3000.0,3750000
Thimmapuram,2020,1000,1,2,3000.0,3000000
Thimmapuram,2020,750,1,1,3000.0,2250000
Thomson Street  Kota Veedhi,2020,1750,2,3,4700.0,8225000
Thomson Street  Kota Veedhi,2020,1565,2,2,4700.0,7355500
Thomson Street  Kota Veedhi,2020,1250,2,2,4700.0,5875000
Thomson Street  Kota Veedhi,2020,1000,1,2,4700.0,4700000
Thomson Street  Kota Veedhi,2020,750,1,1,4700.0,3525000
Thotagaruvu,2020,1750,2,3,2800.0,4900000
Thotagaruvu,2020,1565,2,2,2800.0,4382000
Thotagaruvu,2020,1250,2,2,2800.0,3500000
Thotagaruvu,2020,1000,1,2,2800.0,2800000
Thotagaruvu,2020,750,1,1,2800.0,2100000
Thummadapalem,2020,1750,2,2,4800.0,8400000
Thummadapalem,2020,1565,2,2,4800.0,7512000
Thummadapalem,2020,1250,1,2,4800.0,6000000
Thummadapalem,2020,1000,2,3,4800.0,4800000
Thummadapalem,2020,750,1,1,4800.0,3600000
TPTColony,2020,1750,1,1,5900.0,10325000
TPTColony,2020,1565,2,2,5900.0,9233500
TPTColony,2020,1250,2,2,5900.0,7375000
TPTColony,2020,1000,1,1,5900.0,5900000
TPTColony,2020,750,1,1,5900.0,4425000
Travellers Bunglow Road Ramnagar,2020,1750,2,3,4400.0,7700000
Travellers Bunglow Road Ramnagar,2020,1565,2,2,4400.0,6886000
Travellers Bunglow Road Ramnagar,2020,1250,2,2,4400.0,5500000
Travellers Bunglow Road Ramnagar,2020,1000,1,2,4400.0,4400000
Travellers Bunglow Road Ramnagar,2020,750,1,1,4400.0,3300000
Upland Area Kailasa Metta,2020,1750,2,3,3900.0,6825000
Upland Area Kailasa Metta,2020,1565,2,2,3900.0,6103500
Upland Area Kailasa Metta,2020,1250,2,2,3900.0,4875000
Upland Area Kailasa Metta,2020,1000,1,2,3900.0,3900000
Upland Area Kailasa Metta,2020,750,1,1,3900.0,2925000
VIP Road CBM Compound,2020,1750,2,3,4300.0,7525000
VIP Road CBM Compound,2020,1565,2,2,4300.0,6729500
VIP Road CBM Compound,2020,1250,2,2,4300.0,5375000
VIP Road CBM Compound,2020,1000,1,2,4300.0,4300000
VIP Road CBM Compound,2020,750,1,1,4300.0,3225000
Visalakshi Nagar,2020,1750,2,3,3200.0,5600000
Visalakshi Nagar,2020,1565,2,2,3200.0,5008000
Visalakshi Nagar,2020,1250,2,2,3200.0,4000000
Visalakshi Nagar,2020,1000,1,2,3200.0,3200000
Visalakshi Nagar,2020,750,1,1,3200.0,2400000
VizianagaramPalaceLayout,2020,1200,2,3,5800.0,6960000
VizianagaramPalaceLayout,2020,1500,2,2,5800.0,8700000
VizianagaramPalaceLayout,2020,1875,2,2,5800.0,10875000
VizianagaramPalaceLayout,2020,1950,2,2,5800.0,11310000
VizianagaramPalaceLayout,2020,3898,2,3,5800.0,22608400
VUDA HSBC Area,2020,1750,2,3,6500.0,11375000
VUDA HSBC Area,2020,1565,2,2,6500.0,10172500
VUDA HSBC Area,2020,1250,2,2,6500.0,8125000
VUDA HSBC Area,2020,1000,1,2,6500.0,6500000
VUDA HSBC Area,2020,750,1,1,6500.0,4875000
Waltair Main Road,2020,1750,2,3,6500.0,11375000
Waltair Main Road,2020,1565,2,2,6500.0,10172500
Waltair Main Road,2020,1250,2,2,6500.0,8125000
Waltair Main Road,2020,1000,1,2,6500.0,6500000
Waltair Main Road,2020,750,1,1,6500.0,4875000
Yedugulla road,2020,1750,2,3,3800.0,6650000
Yedugulla road,2020,1565,2,2,3800.0,5947000
Yedugulla road,2020,1250,2,2,3800.0,4750000
Yedugulla road,2020,1000,1,2,3800.0,3800000
Yedugulla road,2020,750,1,1,3800.0,2850000
Yellemma Thota Suryabagh Area,2020,1750,2,3,4500.0,7875000
Yellemma Thota Suryabagh Area,2020,1565,2,2,4200.0,6573000
Yellemma Thota Suryabagh Area,2020,1250,2,2,4200.0,5250000
Yellemma Thota Suryabagh Area,2020,1000,1,2,4200.0,4200000
Yellemma Thota Suryabagh Area,2020,750,1,1,4200.0,3150000
Yendada,2020,1750,2,3,2800.0,4900000
Yendada,2020,1565,2,2,2800.0,4382000
Yendada,2020,1250,2,2,2800.0,3500000
Yendada,2020,1000,1,2,2800.0,2800000
Yendada,2020,750,1,1,2800.0,2100000
Yethapeta Road Allipuram,2020,1750,2,3,3500.0,6125000
Yethapeta Road Allipuram,2020,1565,2,2,3500.0,5477500
Yethapeta Road Allipuram,2020,1250,2,2,3500.0,4375000
Yethapeta Road Allipuram,2020,1000,1,2,3500.0,3500000
Yethapeta Road Allipuram,2020,750,1,1,3500.0,2625000
YSR Stadium Road,2020,1750,2,3,4700.0,8225000
YSR Stadium Road,2020,1565,1,2,4700.0,7355500
YSR Stadium Road,2020,1250,2,2,4700.0,5875000
YSR Stadium Road,2020,1000,1,2,4700.0,4700000
YSR Stadium Road,2020,750,2,3,4700.0,3525000
Zilla Grandalayam Area Mandapem Area,2020,1750,2,3,3900.0,6825000
Zilla Grandalayam Area Mandapem Area,2020,1565,2,2,3900.0,6103500
Zilla Grandalayam Area Mandapem Area,2020,1250,2,2,3900.0,4875000
Zilla Grandalayam Area Mandapem Area,2020,1000,1,2,3900.0,3900000
Zilla Grandalayam Area Mandapem Area,2020,750,1,1,3900.0,2925000
