location,year,total_sqft,bath,bhk,price per feet,price
92.Madhurawada,2020,1565,1,2,2800.0,4382000
92.Madhurawada,2020,1250,1,2,2800.0,3500000
92.Madhurawada,2020,1000,2,2,2800.0,2800000
92.Madhurawada,2020,750,1,1,2800.0,2100000
93.Marikavalasa,2020,1750,2,3,2700.0,4725000
93.Marikavalasa,2020,1565,1,2,2700.0,4225500
93.Marikavalasa,2020,1250,1,2,2700.0,3375000
93.Marikavalasa,2020,1000,2,2,2700.0,2700000
93.Marikavalasa,2020,750,1,1,2700.0,2025000
94.MentalHospital Chinawaltair MainRoad,2020,1750,2,3,4000.0,7000000
94.MentalHospital Chinawaltair MainRoad,2020,1565,1,2,4000.0,6260000
94.MentalHospital Chinawaltair MainRoad,2020,1250,1,2,4000.0,5000000
94.MentalHospital Chinawaltair MainRoad,2020,1000,2,2,4000.0,4000000
94.MentalHospital Chinawaltair MainRoad,2020,750,1,1,4000.0,3000000
95.MMTC COLONY,2020,1750,1,2,5800.0,10150000
95.MMTC COLONY,2020,1565,2,2,5800.0,9077000
95.MMTC COLONY,2020,1250,2,2,5800.0,7250000
95.MMTC COLONY,2020,1000,2,3,5800.0,5800000
95.MMTC COLONY,2020,750,1,2,5800.0,4350000
96.MVP Sector 1,2020,1750,2,3,4000.0,7000000
96.MVP Sector 1,2020,1565,1,2,4000.0,6260000
96.MVP Sector 1,2020,1250,1,2,4000.0,5000000
96.MVP Sector 1,2020,1000,2,2,4000.0,4000000
96.MVP Sector 1,2020,750,1,1,4000.0,3000000
97.MVP Sector 10,2020,1750,2,3,5100.0,8925000
97.MVP Sector 10,2020,1565,1,2,5100.0,7981500
97.MVP Sector 10,2020,1250,1,2,5100.0,6375000
97.MVP Sector 10,2020,1000,2,2,5100.0,5100000
97.MVP Sector 10,2020,750,1,1,5100.0,3825000
98.MVP Sector 11,2020,1750,2,3,5100.0,8925000
98.MVP Sector 11,2020,1565,1,2,5100.0,7981500
98.MVP Sector 11,2020,1250,1,2,5100.0,6375000
98.MVP Sector 11,2020,1000,2,2,5100.0,5100000
98.MVP Sector 11,2020,750,1,1,5100.0,3825000
99.MVPdoubleRoad,2020,1750,2,3,4000.0,7000000
99.MVPdoubleRoad,2020,1565,1,2,4000.0,6260000
99.MVPdoubleRoad,2020,1250,1,2,4000.0,5000000
99.MVPdoubleRoad,2020,1000,2,2,4000.0,4000000
99.MVPdoubleRoad,2020,750,1,1,4000.0,3000000
100.NehruNagar,2020,1750,2,3,4500.0,7875000
100.NehruNagar,2020,1565,2,3,4500.0,7042500
100.NehruNagar,2020,1250,2,1,4500.0,5625000
100.NehruNagar,2020,1000,1,1,4500.0,4500000
100.NehruNagar,2020,750,2,2,4500.0,3375000
101.NerallaKoneruStreet Yedugulla Road,2020,1750,2,3,4500.0,7875000
101.NerallaKoneruStreet Yedugulla Road,2020,1565,2,2,4500.0,7042500
101.NerallaKoneruStreet Yedugulla Road,2020,1250,1,2,4500.0,5625000
101.NerallaKoneruStreet Yedugulla Road,2020,1000,2,3,4500.0,4500000
101.NerallaKoneruStreet Yedugulla Road,2020,750,1,1,4500.0,3375000
102.NetajiStreet Chinnawaltair,2020,1750,2,3,3300.0,5775000
102.NetajiStreet Chinnawaltair,2020,1565,2,2,3300.0,5164500
102.NetajiStreet Chinnawaltair,2020,1250,1,2,3300.0,4125000
102.NetajiStreet Chinnawaltair,2020,1000,2,3,3300.0,3300000
102.NetajiStreet Chinnawaltair,2020,750,1,1,3300.0,2475000
103.NewResapuvanipalem,2020,1750,2,3,4200.0,7350000
103.NewResapuvanipalem,2020,1565,1,2,4200.0,6573000
103.NewResapuvanipalem,2020,1250,2,1,4200.0,5250000
103.NewResapuvanipalem,2020,1000,2,2,4200.0,4200000
103.NewResapuvanipalem,2020,750,1,1,4200.0,3150000
104.NGGOSColony,2020,1750,2,3,5900.0,10325000
104.NGGOSColony,2020,1565,1,2,5900.0,9233500
104.NGGOSColony,2020,1250,2,3,5900.0,7375000
104.NGGOSColony,2020,1000,1,2,5900.0,5900000
104.NGGOSColony,2020,750,1,1,5900.0,4425000
105.OldMadhurawada,2020,1750,2,3,2700.0,4725000
105.OldMadhurawada,2020,1565,2,2,2700.0,4225500
105.OldMadhurawada,2020,1250,1,2,2700.0,3375000
105.OldMadhurawada,2020,1000,2,3,2700.0,2700000
105.OldMadhurawada,2020,750,1,1,2700.0,2025000
106.OldVenkojipalem MainRoad,2020,1750,2,3,5800.0,10150000
106.OldVenkojipalem MainRoad,2020,1565,2,2,5800.0,9077000
106.OldVenkojipalem MainRoad,2020,1250,1,2,5800.0,7250000
106.OldVenkojipalem MainRoad,2020,1000,2,3,5800.0,5800000
106.OldVenkojipalem MainRoad,2020,750,1,1,5800.0,4350000
107.OmmiVeedhi Chinnawaltair,2020,1750,2,3,2800.0,4900000
107.OmmiVeedhi Chinnawaltair,2020,1565,2,2,2800.0,4382000
107.OmmiVeedhi Chinnawaltair,2020,1250,1,2,2800.0,3500000
107.OmmiVeedhi Chinnawaltair,2020,1000,2,3,2800.0,2800000
107.OmmiVeedhi Chinnawaltair,2020,750,1,1,2800.0,2100000
108.Paindorapeta,2020,1750,2,3,4300.0,7525000
108.Paindorapeta,2020,1565,2,2,4300.0,6729500
108.Paindorapeta,2020,1250,1,2,4300.0,5375000
108.Paindorapeta,2020,1000,2,3,4300.0,4300000
108.Paindorapeta,2020,750,1,1,4300.0,3225000
109.Pandavari Veedhi,2020,1750,2,3,4700.0,8225000
109.Pandavari Veedhi,2020,1565,2,2,4700.0,7355500
109.Pandavari Veedhi,2020,1250,1,2,4700.0,5875000
109.Pandavari Veedhi,2020,1000,2,2,4700.0,4700000
109.Pandavari Veedhi,2020,750,1,1,4700.0,3525000
110.Pandurangapuram,2020,1750,2,3,4400.0,7700000
110.Pandurangapuram,2020,1565,2,2,4400.0,6886000
110.Pandurangapuram,2020,1250,1,2,4400.0,5500000
110.Pandurangapuram,2020,1000,2,3,4400.0,4400000
110.Pandurangapuram,2020,750,1,1,4400.0,3300000
111.Paradesipalem,2020,1750,2,3,2800.0,4900000
111.Paradesipalem,2020,1565,2,2,2800.0,4382000
111.Paradesipalem,2020,1250,1,2,2800.0,3500000
111.Paradesipalem,2020,1000,2,3,2800.0,2800000
111.Paradesipalem,2020,750,1,1,2800.0,2100000
112.Parakasarao Peta ,2020,1750,2,3,5700.0,9975000
112.Parakasarao Peta ,2020,1565,2,2,5700.0,8920500
112.Parakasarao Peta ,2020,1250,1,2,5700.0,7125000
112.Parakasarao Peta ,2020,1000,1,1,5700.0,5700000
112.Parakasarao Peta ,2020,750,1,1,5700.0,4275000
113.Pedajalaripeta,2020,1750,2,3,5000.0,8750000
113.Pedajalaripeta,2020,1565,2,2,5000.0,7825000
113.Pedajalaripeta,2020,1250,1,2,5000.0,6250000
113.Pedajalaripeta,2020,1000,2,3,5000.0,5000000
113.Pedajalaripeta,2020,750,1,1,5000.0,3750000
114.PedaKoturu,2020,1750,2,3,4700.0,8225000
114.PedaKoturu,2020,1565,2,2,4700.0,7355500
114.PedaKoturu,2020,1250,1,2,4700.0,5875000
114.PedaKoturu,2020,1000,2,2,4700.0,4700000
114.PedaKoturu,2020,750,1,1,4700.0,3525000
115.PedaRushikonda,2020,1750,2,3,2800.0,4900000
115.PedaRushikonda,2020,1565,2,2,2800.0,4382000
115.PedaRushikonda,2020,1250,1,2,2800.0,3500000
115.PedaRushikonda,2020,1000,2,3,2800.0,2800000
115.PedaRushikonda,2020,750,1,1,2800.0,2100000
116.Pedawaltair,2020,1750,2,3,5100.0,8925000
116.Pedawaltair,2020,1565,2,2,5100.0,7981500
116.Pedawaltair,2020,1250,1,2,5100.0,6375000
116.Pedawaltair,2020,1000,2,3,5100.0,5100000
116.Pedawaltair,2020,750,1,1,5100.0,3825000
117.Peethalavanipalem,2020,1750,2,3,2800.0,4900000
117.Peethalavanipalem,2020,1565,2,2,2800.0,4382000
117.Peethalavanipalem,2020,1250,1,2,2800.0,3500000
117.Peethalavanipalem,2020,1000,2,3,2800.0,2800000
117.Peethalavanipalem,2020,750,1,1,2800.0,2100000
118.PineApple Colony,2020,1750,2,3,2500.0,4375000
118.PineApple Colony,2020,1565,2,2,2500.0,3912500
118.PineApple Colony,2020,1250,1,2,2500.0,3125000
118.PineApple Colony,2020,1000,2,3,2500.0,2500000
118.PineApple Colony,2020,750,1,1,2500.0,1875000
119.Pithapuram colony,2020,1750,1,2,4300.0,7525000
119.Pithapuram colony,2020,1565,2,2,4300.0,6729500
119.Pithapuram colony,2020,1250,2,2,4300.0,5375000
119.Pithapuram colony,2020,1000,2,3,4300.0,4300000
119.Pithapuram colony,2020,750,1,2,4300.0,3225000
120.PM Palem,2020,1750,2,3,2800.0,4900000
120.PM Palem,2020,1565,2,2,2800.0,4382000
120.PM Palem,2020,1250,1,2,2800.0,3500000
120.PM Palem,2020,1000,2,3,2800.0,2800000
120.PM Palem,2020,750,1,1,2800.0,2100000
121.Police Barracks Quarters,2020,1750,2,3,2800.0,4900000
121.Police Barracks Quarters,2020,1565,2,2,2800.0,4382000
121.Police Barracks Quarters,2020,1250,1,2,2800.0,3500000
121.Police Barracks Quarters,2020,1000,2,3,2800.0,2800000
121.Police Barracks Quarters,2020,750,1,1,2800.0,2100000
122.PoliceSupdt Office Road,2020,1750,2,3,5500.0,9625000
122.PoliceSupdt Office Road,2020,1565,2,2,5500.0,8607500
122.PoliceSupdt Office Road,2020,1000,1,2,5500.0,5500000
122.PoliceSupdt Office Road,2020,1250,2,2,5500.0,6875000
122.PoliceSupdt Office Road,2020,750,1,1,5500.0,4125000
123.Poola Sandu Area KothaRoad,2020,1750,2,3,2800.0,4900000
123.Poola Sandu Area KothaRoad,2020,1565,2,2,2800.0,4382000
123.Poola Sandu Area KothaRoad,2020,1250,2,3,2800.0,3500000
123.Poola Sandu Area KothaRoad,2020,1000,1,2,2800.0,2800000
123.Poola Sandu Area KothaRoad,2020,750,1,1,2800.0,2100000
124.Port Quaters Kancharapalem,2020,1750,2,3,2800.0,4900000
124.Port Quaters Kancharapalem,2020,1565,2,3,2800.0,4382000
124.Port Quaters Kancharapalem,2020,1250,2,2,2800.0,3500000
124.Port Quaters Kancharapalem,2020,1000,1,2,2800.0,2800000
124.Port Quaters Kancharapalem,2020,750,1,1,2800.0,2100000
125.Rajaka Veedhi Isukathota,2020,1750,2,3,3400.0,5950000
125.Rajaka Veedhi Isukathota,2020,1565,2,2,3400.0,5321000
125.Rajaka Veedhi Isukathota,2020,1250,1,2,3400.0,4250000
125.Rajaka Veedhi Isukathota,2020,1000,2,3,3400.0,3400000
125.Rajaka Veedhi Isukathota,2020,750,1,1,3400.0,2550000
126.Rajiv Nagar,2020,1750,2,3,3900.0,6825000
126.Rajiv Nagar,2020,1565,2,2,3900.0,6103500
126.Rajiv Nagar,2020,1250,1,2,3900.0,4875000
126.Rajiv Nagar,2020,1000,2,3,3900.0,3900000
126.Rajiv Nagar,2020,750,1,1,3900.0,2925000
127.RaliwayStationRoad,2020,1750,2,2,4500.0,7875000
127.RaliwayStationRoad,2020,1565,2,3,4500.0,7042500
127.RaliwayStationRoad,2020,1250,1,2,4500.0,5625000
127.RaliwayStationRoad,2020,1000,2,3,4500.0,4500000
127.RaliwayStationRoad,2020,750,1,1,4500.0,3375000
128.Ramajogipeta PWD Quarters Z P Road,2020,1750,1,2,3400.0,5950000
128.Ramajogipeta PWD Quarters Z P Road,2020,1565,2,2,3400.0,5321000
128.Ramajogipeta PWD Quarters Z P Road,2020,1250,2,2,3400.0,4250000
128.Ramajogipeta PWD Quarters Z P Road,2020,1000,2,3,3400.0,3400000
128.Ramajogipeta PWD Quarters Z P Road,2020,750,1,2,3400.0,2550000
129.RamakrishnaTalkiesArea,2020,1750,2,3,4700.0,8225000
129.RamakrishnaTalkiesArea,2020,1565,1,2,4700.0,7355500
129.RamakrishnaTalkiesArea,2020,1250,2,2,4700.0,5875000
129.RamakrishnaTalkiesArea,2020,1000,2,3,4700.0,4700000
129.RamakrishnaTalkiesArea,2020,750,1,1,4700.0,3525000
130.Ramalayam Street Pm palem,2020,1750,2,3,3200.0,5600000
130.Ramalayam Street Pm palem,2020,1565,2,2,3200.0,5008000
130.Ramalayam Street Pm palem,2020,1250,1,2,3200.0,4000000
130.Ramalayam Street Pm palem,2020,1000,2,3,3200.0,3200000
130.Ramalayam Street Pm palem,2020,750,1,1,3200.0,2400000
131.Ravindra Nagar,2020,1750,2,3,2800.0,4900000
131.Ravindra Nagar,2020,1565,2,2,2800.0,4382000
131.Ravindra Nagar,2020,1250,1,2,2800.0,3500000
131.Ravindra Nagar,2020,1000,2,3,2800.0,2800000
131.Ravindra Nagar,2020,750,1,1,2800.0,2100000
132.Reading Room Main Road,2020,1750,2,3,3500.0,6125000
132.Reading Room Main Road,2020,1565,2,2,3500.0,5477500
132.Reading Room Main Road,2020,1250,1,2,3500.0,4375000
132.Reading Room Main Road,2020,1000,2,3,3500.0,3500000
132.Reading Room Main Road,2020,750,1,1,3500.0,2625000
133.Relliveedhi,2020,1750,2,3,2800.0,4900000
133.Relliveedhi,2020,1565,2,2,2800.0,4382000
133.Relliveedhi,2020,1250,1,2,2800.0,3500000
133.Relliveedhi,2020,1000,2,3,2800.0,2800000
133.Relliveedhi,2020,750,1,1,2600.0,1950000
134.Resapuvanipalem,2020,1750,2,3,4700.0,8225000
134.Resapuvanipalem,2020,1565,2,2,4700.0,7355500
134.Resapuvanipalem,2020,1250,1,2,4700.0,5875000
134.Resapuvanipalem,2020,1000,2,3,4700.0,4700000
134.Resapuvanipalem,2020,750,1,1,4700.0,3525000
135.RTC Complex,2020,1750,2,3,4700.0,8225000
135.RTC Complex,2020,1565,2,2,4700.0,7355500
135.RTC Complex,2020,1250,1,2,4700.0,5875000
135.RTC Complex,2020,1000,2,3,4700.0,4700000
135.RTC Complex,2020,750,1,1,4700.0,3525000
136.Rushikonda VudaLayout,2020,1750,2,3,2800.0,4900000
136.Rushikonda VudaLayout,2020,1565,2,2,2800.0,4382000
136.Rushikonda VudaLayout,2020,1250,1,2,2800.0,3500000
136.Rushikonda VudaLayout,2020,1000,2,3,2800.0,2800000
136.Rushikonda VudaLayout,2020,750,1,1,2800.0,2100000
137.SaiBaba Street Allipuram,2020,1750,2,3,4500.0,7875000
137.SaiBaba Street Allipuram,2020,1565,1,2,4500.0,7042500
137.SaiBaba Street Allipuram,2020,1250,2,2,4500.0,5625000
137.SaiBaba Street Allipuram,2020,1000,1,2,4500.0,4500000
137.SaiBaba Street Allipuram,2020,750,1,1,4500.0,3375000
138.SaiPriya Layout,2020,1750,2,3,4700.0,8225000
138.SaiPriya Layout,2020,1565,2,2,4700.0,7355500
138.SaiPriya Layout,2020,1250,1,2,4700.0,5875000
138.SaiPriya Layout,2020,1000,2,3,4700.0,4700000
138.SaiPriya Layout,2020,750,1,1,4700.0,3525000
139.SampathVinayakaTempleRoad,2020,1750,2,3,6500.0,11375000
139.SampathVinayakaTempleRoad,2020,1565,2,2,6500.0,10172500
139.SampathVinayakaTempleRoad,2020,1250,1,2,6500.0,8125000
139.SampathVinayakaTempleRoad,2020,1000,2,2,6500.0,6500000
139.SampathVinayakaTempleRoad,2020,750,1,1,6500.0,4875000
140.Seetammadhara Road,2020,1750,2,3,5500.0,9625000
140.Seetammadhara Road,2020,1565,2,2,5500.0,8607500
140.Seetammadhara Road,2020,1250,1,2,5500.0,6875000
140.Seetammadhara Road,2020,1000,2,3,5500.0,5500000
140.Seetammadhara Road,2020,750,1,1,5500.0,4125000
141.Seetammapeta,2020,1750,1,2,5900.0,10325000
141.Seetammapeta,2020,1565,2,2,5900.0,9233500
141.Seetammapeta,2020,1250,1,1,5900.0,7375000
141.Seetammapeta,2020,1000,2,2,5900.0,5900000
141.Seetammapeta,2020,750,1,2,5900.0,4425000
142.Seethammapeta TPT Colony,2020,1750,2,3,4400.0,7700000
142.Seethammapeta TPT Colony,2020,1565,2,2,4400.0,6886000
142.Seethammapeta TPT Colony,2020,1250,1,2,4400.0,5500000
142.Seethammapeta TPT Colony,2020,1000,2,3,4400.0,4400000
142.Seethammapeta TPT Colony,2020,750,1,1,4400.0,3300000
143.Shantipeta,2020,1750,2,3,5900.0,10325000
143.Shantipeta,2020,1565,1,2,5900.0,9233500
143.Shantipeta,2020,1250,2,2,5900.0,7375000
143.Shantipeta,2020,1000,1,1,5900.0,5900000
143.Shantipeta,2020,750,1,1,5900.0,4425000
144.Shivajipalem,2020,1750,2,3,4200.0,7350000
144.Shivajipalem,2020,1565,2,2,4200.0,6573000
144.Shivajipalem,2020,1250,1,2,4200.0,5250000
144.Shivajipalem,2020,1000,2,3,4200.0,4200000
144.Shivajipalem,2020,750,1,1,4200.0,3150000
145.Shivajipark,2020,1750,2,3,4600.0,8050000
145.Shivajipark,2020,1565,2,2,4600.0,7199000
145.Shivajipark,2020,1250,1,2,4600.0,5750000
145.Shivajipark,2020,1000,2,3,4600.0,4600000
145.Shivajipark,2020,750,1,1,4600.0,3450000
146.Simhadripuram Ambedkar Colony Maddilapalem,2020,1750,1,2,3400.0,5950000
146.Simhadripuram Ambedkar Colony Maddilapalem,2020,1565,2,2,3400.0,5321000
146.Simhadripuram Ambedkar Colony Maddilapalem,2020,1250,2,2,3400.0,4250000
146.Simhadripuram Ambedkar Colony Maddilapalem,2020,1000,2,3,3400.0,3400000
146.Simhadripuram Ambedkar Colony Maddilapalem,2020,750,1,2,3400.0,2550000
147.SivaSivani School Road Marripalem,2020,1750,1,2,5000.0,8750000
147.SivaSivani School Road Marripalem,2020,1565,2,3,5000.0,7825000
147.SivaSivani School Road Marripalem,2020,1250,2,2,5000.0,6250000
147.SivaSivani School Road Marripalem,2020,1000,1,1,5000.0,5000000
147.SivaSivani School Road Marripalem,2020,750,2,3,5000.0,3750000
148.South Jail Road area,2020,1750,2,3,4300.0,7525000
148.South Jail Road area,2020,1565,2,2,4300.0,6729500
148.South Jail Road area,2020,1250,1,2,4300.0,5375000
148.South Jail Road area,2020,750,1,2,4300.0,3225000
148.South Jail Road area,2020,1000,2,3,4300.0,4300000
149.Sreerangapuram,2020,1750,2,3,2800.0,4900000
149.Sreerangapuram,2020,1565,2,2,2800.0,4382000
149.Sreerangapuram,2020,1250,2,2,2800.0,3500000
149.Sreerangapuram,2020,1000,1,2,2800.0,2800000
149.Sreerangapuram,2020,750,1,1,2800.0,2100000
150.SriKrishnaNagar,2020,1750,2,3,4800.0,8400000
150.SriKrishnaNagar,2020,1565,1,2,4800.0,7512000
150.SriKrishnaNagar,2020,1250,1,1,4800.0,6000000
150.SriKrishnaNagar,2020,1000,2,2,4800.0,4800000
150.SriKrishnaNagar,2020,750,1,1,4800.0,3600000
151.Taj Residency Area,2020,1750,2,3,4800.0,8400000
151.Taj Residency Area,2020,1565,2,2,4800.0,7512000
151.Taj Residency Area,2020,1250,2,2,4800.0,6000000
151.Taj Residency Area,2020,1000,1,2,4800.0,4800000
151.Taj Residency Area,2020,750,1,1,4800.0,3600000
152.Tarakarama Nagar,2020,1750,2,3,2800.0,4900000
152.Tarakarama Nagar,2020,1565,2,2,2800.0,4382000
152.Tarakarama Nagar,2020,1250,2,2,2800.0,3500000
152.Tarakarama Nagar,2020,1000,1,2,2800.0,2800000
152.Tarakarama Nagar,2020,750,1,1,2800.0,2100000
153.Tatichettlapalem,2020,1750,2,3,3000.0,5250000
153.Tatichettlapalem,2020,1565,2,2,3000.0,4695000
153.Tatichettlapalem,2020,1250,2,2,3000.0,3750000
153.Tatichettlapalem,2020,1000,1,2,3000.0,3000000
153.Tatichettlapalem,2020,750,1,1,3000.0,2250000
154.Thadiveedhi Kothasalipeta,2020,1750,2,3,2800.0,4900000
154.Thadiveedhi Kothasalipeta,2020,1565,2,2,2800.0,4382000
154.Thadiveedhi Kothasalipeta,2020,1250,2,2,2800.0,3500000
154.Thadiveedhi Kothasalipeta,2020,1000,1,2,2800.0,2800000
154.Thadiveedhi Kothasalipeta,2020,750,1,1,2800.0,2100000
155.Thimmapuram,2020,1750,2,3,3000.0,5250000
155.Thimmapuram,2020,1565,2,2,3000.0,4695000
155.Thimmapuram,2020,1250,2,2,3000.0,3750000
155.Thimmapuram,2020,1000,1,2,3000.0,3000000
155.Thimmapuram,2020,750,1,1,3000.0,2250000
156.Thomson Street  Kota Veedhi,2020,1750,2,3,4700.0,8225000
156.Thomson Street  Kota Veedhi,2020,1565,2,2,4700.0,7355500
156.Thomson Street  Kota Veedhi,2020,1250,2,2,4700.0,5875000
156.Thomson Street  Kota Veedhi,2020,1000,1,2,4700.0,4700000
156.Thomson Street  Kota Veedhi,2020,750,1,1,4700.0,3525000
157.Thotagaruvu,2020,1750,2,3,2800.0,4900000
157.Thotagaruvu,2020,1565,2,2,2800.0,4382000
157.Thotagaruvu,2020,1250,2,2,2800.0,3500000
157.Thotagaruvu,2020,1000,1,2,2800.0,2800000
157.Thotagaruvu,2020,750,1,1,2800.0,2100000
158.Thummadapalem,2020,1750,2,2,4800.0,8400000
158.Thummadapalem,2020,1565,2,2,4800.0,7512000
158.Thummadapalem,2020,1250,1,2,4800.0,6000000
158.Thummadapalem,2020,1000,2,3,4800.0,4800000
158.Thummadapalem,2020,750,1,1,4800.0,3600000
159.TPTColony,2020,1750,1,1,5900.0,10325000
159.TPTColony,2020,1565,2,2,5900.0,9233500
159.TPTColony,2020,1250,2,2,5900.0,7375000
159.TPTColony,2020,1000,1,1,5900.0,5900000
159.TPTColony,2020,750,1,1,5900.0,4425000
160.Travellers Bunglow Road Ramnagar,2020,1750,2,3,4400.0,7700000
160.Travellers Bunglow Road Ramnagar,2020,1565,2,2,4400.0,6886000
160.Travellers Bunglow Road Ramnagar,2020,1250,2,2,4400.0,5500000
160.Travellers Bunglow Road Ramnagar,2020,1000,1,2,4400.0,4400000
160.Travellers Bunglow Road Ramnagar,2020,750,1,1,4400.0,3300000
161.Upland Area Kailasa Metta,2020,1750,2,3,3900.0,6825000
161.Upland Area Kailasa Metta,2020,1565,2,2,3900.0,6103500
161.Upland Area Kailasa Metta,2020,1250,2,2,3900.0,4875000
161.Upland Area Kailasa Metta,2020,1000,1,2,3900.0,3900000
161.Upland Area Kailasa Metta,2020,750,1,1,3900.0,2925000
162.VIP Road CBM Compound,2020,1750,2,3,4300.0,7525000
162.VIP Road CBM Compound,2020,1565,2,2,4300.0,6729500
162.VIP Road CBM Compound,2020,1250,2,2,4300.0,5375000
162.VIP Road CBM Compound,2020,1000,1,2,4300.0,4300000
162.VIP Road CBM Compound,2020,750,1,1,4300.0,3225000
163.Visalakshi Nagar,2020,1750,2,3,3200.0,5600000
163.Visalakshi Nagar,2020,1565,2,2,3200.0,5008000
163.Visalakshi Nagar,2020,1250,2,2,3200.0,4000000
163.Visalakshi Nagar,2020,1000,1,2,3200.0,3200000
163.Visalakshi Nagar,2020,750,1,1,3200.0,2400000
164.VizianagaramPalaceLayout,2020,1200,2,3,5800.0,6960000
164.VizianagaramPalaceLayout,2020,1500,2,2,5800.0,8700000
164.VizianagaramPalaceLayout,2020,1875,2,2,5800.0,10875000
164.VizianagaramPalaceLayout,2020,1950,2,2,5800.0,11310000
164.VizianagaramPalaceLayout,2020,3898,2,3,5800.0,22608400
165.VUDA HSBC Area,2020,1750,2,3,6500.0,11375000
165.VUDA HSBC Area,2020,1565,2,2,6500.0,10172500
165.VUDA HSBC Area,2020,1250,2,2,6500.0,8125000
165.VUDA HSBC Area,2020,1000,1,2,6500.0,6500000
165.VUDA HSBC Area,2020,750,1,1,6500.0,4875000
166.Waltair Main Road,2020,1750,2,3,6500.0,11375000
166.Waltair Main Road,2020,1565,2,2,6500.0,10172500
166.Waltair Main Road,2020,1250,2,2,6500.0,8125000
166.Waltair Main Road,2020,1000,1,2,6500.0,6500000
166.Waltair Main Road,2020,750,1,1,6500.0,4875000
167.Yedugulla road,2020,1750,2,3,3800.0,6650000
167.Yedugulla road,2020,1565,2,2,3800.0,5947000
167.Yedugulla road,2020,1250,2,2,3800.0,4750000
167.Yedugulla road,2020,1000,1,2,3800.0,3800000
167.Yedugulla road,2020,750,1,1,3800.0,2850000
168.Yellemma Thota Suryabagh Area,2020,1750,2,3,4500.0,7875000
168.Yellemma Thota Suryabagh Area,2020,1565,2,2,4200.0,6573000
168.Yellemma Thota Suryabagh Area,2020,1250,2,2,4200.0,5250000
168.Yellemma Thota Suryabagh Area,2020,1000,1,2,4200.0,4200000
168.Yellemma Thota Suryabagh Area,2020,750,1,1,4200.0,3150000
169.Yendada,2020,1750,2,3,2800.0,4900000
169.Yendada,2020,1565,2,2,2800.0,4382000
169.Yendada,2020,1250,2,2,2800.0,3500000
169.Yendada,2020,1000,1,2,2800.0,2800000
169.Yendada,2020,750,1,1,2800.0,2100000
170.Yethapeta Road Allipuram,2020,1750,2,3,3500.0,6125000
170.Yethapeta Road Allipuram,2020,1565,2,2,3500.0,5477500
170.Yethapeta Road Allipuram,2020,1250,2,2,3500.0,4375000
170.Yethapeta Road Allipuram,2020,1000,1,2,3500.0,3500000
170.Yethapeta Road Allipuram,2020,750,1,1,3500.0,2625000
171.YSR Stadium Road,2020,1750,2,3,4700.0,8225000
171.YSR Stadium Road,2020,1565,1,2,4700.0,7355500
171.YSR Stadium Road,2020,1250,2,2,4700.0,5875000
171.YSR Stadium Road,2020,1000,1,2,4700.0,4700000
171.YSR Stadium Road,2020,750,2,3,4700.0,3525000
172.Zilla Grandalayam Area Mandapem Area,2020,1750,2,3,3900.0,6825000
172.Zilla Grandalayam Area Mandapem Area,2020,1565,2,2,3900.0,6103500
172.Zilla Grandalayam Area Mandapem Area,2020,1250,2,2,3900.0,4875000
172.Zilla Grandalayam Area Mandapem Area,2020,1000,1,2,3900.0,3900000
172.Zilla Grandalayam Area Mandapem Area,2020,750,1,1,3900.0,2925000
